hhweight;cluster_nb;hh_nb;year;urban_rural;rooms_per_person;telephone;radio;electricity;tv;fridge;motorcycle;car_truck;recode_floor;recode_water;recode_toilet
0,144519146;565;9;2018;urban;0,2;0;1;0;0;0;0;0;0;0;4
0,144519146;565;10;2018;urban;0,333333333;0;1;0;0;0;0;0;0;0;1
0,144519146;565;11;2018;urban;0,166666667;0;1;0;0;0;0;0;0;0;4
0,144519146;565;12;2018;urban;0,2;0;0;0;0;0;0;0;0;0;4
0,144519146;565;13;2018;urban;0,25;0;0;0;0;0;0;0;0;0;1
0,144519146;565;14;2018;urban;0,125;0;0;0;0;0;0;0;0;0;1
0,144519146;565;15;2018;urban;0,25;0;0;0;0;0;0;0;1;0;1
0,144519146;565;16;2018;urban;0,25;0;1;0;0;0;0;0;0;0;4
0,144519146;565;17;2018;urban;0,222222222;0;0;0;0;0;0;0;0;1;4
0,144519146;565;18;2018;urban;0,25;0;0;0;0;0;0;0;0;0;4
0,144519146;565;19;2018;urban;0,25;0;0;1;0;0;0;0;0;0;4
0,144519146;565;20;2018;urban;0,2;0;0;0;0;0;0;0;0;0;4
0,144519146;565;21;2018;urban;1;0;1;1;1;0;0;0;0;0;1
0,144519146;565;26;2018;urban;0,333333333;0;1;1;1;0;0;0;1;0;1
0,209082433;566;1;2018;urban;0,2;0;0;0;0;0;0;0;0;0;4
0,209082433;566;2;2018;urban;0,285714286;0;0;0;0;0;0;0;0;0;4
0,209082433;566;3;2018;urban;0,25;0;0;0;0;0;0;0;0;0;4
0,209082433;566;4;2018;urban;0,142857143;0;0;0;0;0;0;0;0;0;4
0,209082433;566;5;2018;urban;0,5;0;0;0;0;0;0;0;0;0;1
0,209082433;566;6;2018;urban;7,333333333;0;0;1;0;0;0;0;0;0;4
0,209082433;566;7;2018;urban;0,222222222;0;1;0;0;0;0;0;0;0;1
0,209082433;566;9;2018;urban;0,4;0;0;0;0;0;0;0;1;0;1
0,209082433;566;10;2018;urban;0,333333333;0;0;0;0;0;0;0;0;0;4
0,209082433;566;12;2018;urban;0,222222222;0;0;0;0;0;0;0;0;0;4
0,209082433;566;13;2018;urban;0,285714286;0;0;0;0;0;0;0;0;0;4
0,209082433;566;14;2018;urban;0,333333333;0;0;0;0;0;0;0;0;0;4
0,209082433;566;15;2018;urban;0,4;0;0;0;0;0;0;0;0;0;4
0,209082433;566;16;2018;urban;0,166666667;0;0;1;0;0;0;0;0;0;1
0,209082433;566;17;2018;urban;0,2;0;0;0;0;0;0;0;0;0;1
0,209082433;566;19;2018;urban;0,5;0;0;0;0;0;0;0;0;0;4
0,209082433;566;20;2018;urban;0,222222222;0;0;0;0;0;0;0;0;0;4
0,209082433;566;21;2018;urban;0,181818182;0;0;0;0;0;0;0;1;0;4
0,209082433;566;22;2018;urban;0,4;0;0;0;0;0;0;0;0;0;4
0,209082433;566;24;2018;urban;0,2;0;0;0;0;0;0;0;0;0;4
0,209082433;566;25;2018;urban;0,333333333;0;0;0;0;0;0;0;0;0;4
0,209082433;566;26;2018;urban;0,5;0;0;1;0;0;0;0;0;0;4
0,141357471;567;1;2018;urban;0,333333333;0;0;0;0;0;0;0;0;0;1
0,141357471;567;2;2018;urban;0,2;0;0;0;0;0;0;0;0;0;1
0,141357471;567;4;2018;urban;0,166666667;0;0;0;0;0;0;0;0;0;1
0,141357471;567;6;2018;urban;0,5;0;1;0;0;0;0;0;0;0;1
0,141357471;567;7;2018;urban;1;0;0;1;0;0;0;0;0;0;1
0,141357471;567;8;2018;urban;1;0;0;0;0;0;0;0;0;0;1
0,141357471;567;9;2018;urban;0,25;0;0;0;0;0;0;0;0;0;1
0,141357471;567;13;2018;urban;0,25;0;0;1;0;0;0;0;0;0;1
0,141357471;567;14;2018;urban;0,333333333;0;0;1;0;0;0;0;0;0;1
0,141357471;567;15;2018;urban;0,166666667;0;0;0;0;0;0;0;0;0;1
0,141357471;567;16;2018;urban;0,5;0;0;0;0;0;0;0;0;0;1
0,141357471;567;17;2018;urban;0,5;0;0;0;0;0;0;0;0;0;1
0,141357471;567;18;2018;urban;0,285714286;0;0;0;0;0;0;0;0;0;1
0,141357471;567;19;2018;urban;0,166666667;0;0;0;0;0;0;0;0;0;1
0,141357471;567;20;2018;urban;1;0;0;0;0;0;0;0;0;0;1
0,141357471;567;21;2018;urban;0,333333333;0;0;0;0;0;0;0;0;0;1
0,141357471;567;22;2018;urban;0,333333333;0;0;1;0;0;0;0;0;0;1
0,141357471;567;23;2018;urban;0,428571429;0;0;0;0;0;0;0;0;0;4
0,141357471;567;24;2018;urban;0,285714286;0;0;0;0;0;0;0;0;0;1
0,141357471;567;25;2018;urban;0,111111111;0;0;0;0;0;0;0;0;0;1
0,141357471;567;26;2018;urban;1;0;1;1;0;0;0;0;0;0;1
0,203809052;568;1;2018;urban;0,2;0;0;0;0;0;0;0;0;0;1
0,203809052;568;2;2018;urban;0,333333333;0;0;0;0;0;0;0;1;0;1
0,203809052;568;3;2018;urban;0,166666667;0;1;1;1;0;0;0;1;1;1
0,203809052;568;4;2018;urban;1;0;0;1;0;0;0;0;1;1;1
0,203809052;568;5;2018;urban;1;0;0;1;1;0;0;0;1;1;1
0,203809052;568;6;2018;urban;1;0;0;1;0;0;0;0;1;1;1
0,203809052;568;9;2018;urban;0,333333333;0;1;1;1;0;0;0;1;1;1
0,203809052;568;10;2018;urban;0,2;0;0;0;0;0;0;0;0;1;1
0,203809052;568;12;2018;urban;0,5;0;0;1;1;0;0;0;1;1;1
0,203809052;568;13;2018;urban;0,142857143;0;0;0;0;0;0;0;1;0;1
0,203809052;568;14;2018;urban;0,142857143;0;0;1;0;0;0;0;1;0;1
0,203809052;568;15;2018;urban;0,285714286;0;1;0;0;0;0;0;1;0;1
0,203809052;568;17;2018;urban;0,5;0;1;1;1;0;0;0;1;1;1
0,203809052;568;19;2018;urban;0,5;0;1;1;1;0;0;0;1;1;1
0,203809052;568;20;2018;urban;0,5;0;0;1;0;0;0;0;1;1;1
0,203809052;568;21;2018;urban;0,333333333;0;1;1;1;0;0;0;1;1;1
0,203809052;568;22;2018;urban;0,5;0;0;0;0;0;0;0;1;1;1
0,203809052;568;24;2018;urban;0,5;0;0;1;0;0;0;0;1;1;1
0,203809052;568;25;2018;urban;0,166666667;0;0;0;0;0;0;0;1;1;1
0,203809052;568;26;2018;urban;0,5;0;1;1;1;0;0;0;1;1;1
0,133511635;569;1;2018;urban;0,2;0;0;0;0;0;0;0;0;0;4
0,133511635;569;2;2018;urban;0,25;0;0;0;0;0;0;0;0;0;4
0,133511635;569;3;2018;urban;0,2;0;0;0;0;0;0;0;0;0;4
0,133511635;569;4;2018;urban;0,125;0;0;0;0;0;0;0;0;0;4
0,133511635;569;5;2018;urban;0,333333333;0;0;0;0;0;0;0;0;0;4
0,133511635;569;6;2018;urban;0,142857143;0;0;0;0;0;0;0;0;0;4
0,133511635;569;7;2018;urban;0,25;0;0;0;0;0;0;0;0;0;4
0,133511635;569;8;2018;urban;0,5;0;0;0;0;0;0;0;0;0;4
0,133511635;569;9;2018;urban;0,5;0;1;0;0;0;0;0;0;0;4
0,133511635;569;11;2018;urban;0,333333333;0;0;0;0;0;0;0;0;0;4
0,133511635;569;12;2018;urban;0,285714286;0;0;0;0;0;0;0;0;0;4
0,133511635;569;13;2018;urban;0,5;0;0;0;0;0;0;0;0;0;4
0,133511635;569;16;2018;urban;0,142857143;0;0;0;0;0;0;0;0;0;4
0,133511635;569;18;2018;urban;0,25;0;0;0;0;0;0;0;0;0;4
0,133511635;569;19;2018;urban;0,428571429;0;0;0;0;0;0;0;0;0;4
0,133511635;569;20;2018;urban;0,142857143;0;0;0;0;0;0;0;0;0;4
0,133511635;569;21;2018;urban;0,375;0;0;0;0;0;0;0;0;0;4
0,133511635;569;22;2018;urban;0,5;0;0;0;0;0;0;0;0;0;4
0,133511635;569;24;2018;urban;0,125;0;0;0;0;0;0;0;0;0;4
0,133511635;569;25;2018;urban;0,333333333;0;0;0;0;0;0;0;0;0;4
0,133511635;569;26;2018;urban;0,5;0;0;0;0;0;0;0;0;0;4
0,267541606;570;1;2018;urban;0,333333333;0;1;1;1;0;0;0;1;1;1
0,267541606;570;2;2018;urban;0,166666667;0;0;1;1;0;0;0;1;0;1
0,267541606;570;3;2018;urban;0,285714286;0;1;1;0;0;0;0;1;1;1
0,267541606;570;4;2018;urban;0,5;0;0;1;1;0;0;0;1;1;1
0,267541606;570;5;2018;urban;0,5;0;1;1;1;0;0;0;1;1;1
0,267541606;570;6;2018;urban;1;0;0;0;0;0;0;0;0;1;1
0,267541606;570;7;2018;urban;1;0;0;0;0;0;0;0;1;1;1
0,267541606;570;9;2018;urban;0,333333333;0;1;1;1;0;1;0;1;1;1
0,267541606;570;11;2018;urban;0,5;0;1;1;1;0;0;0;1;1;1
0,267541606;570;12;2018;urban;0,2;0;1;1;1;0;0;0;1;1;1
0,267541606;570;13;2018;urban;0,5;0;0;0;0;0;0;0;0;0;4
0,267541606;570;15;2018;urban;0,25;0;0;0;0;0;0;0;0;0;4
0,267541606;570;18;2018;urban;0,25;0;0;0;0;0;0;0;0;0;4
0,267541606;570;19;2018;urban;0,5;0;0;0;0;0;0;0;1;0;4
0,267541606;570;20;2018;urban;1;0;1;0;0;0;0;0;1;1;1
0,267541606;570;21;2018;urban;0,5;0;0;0;0;0;0;0;1;0;1
0,267541606;570;23;2018;urban;0,5;0;1;1;1;0;0;0;1;0;1
0,267541606;570;24;2018;urban;0,666666667;0;1;1;1;0;0;0;0;0;4
0,267541606;570;25;2018;urban;0,5;0;1;1;1;0;0;0;1;1;1
0,207708937;571;2;2018;urban;1;0;0;0;0;0;0;0;0;0;4
0,207708937;571;3;2018;urban;0,142857143;0;0;0;0;0;0;0;0;0;4
0,207708937;571;4;2018;urban;1;0;0;0;0;0;0;0;0;0;4
0,207708937;571;5;2018;urban;0,125;0;0;0;0;0;0;0;0;0;4
0,207708937;571;6;2018;urban;0,5;0;0;0;0;0;0;0;0;0;4
0,207708937;571;10;2018;urban;0,333333333;0;0;0;0;0;0;0;0;0;4
0,207708937;571;11;2018;urban;0,25;0;0;0;0;0;0;0;0;0;4
0,207708937;571;12;2018;urban;0,25;0;0;0;0;0;0;0;0;0;4
0,207708937;571;13;2018;urban;0,2;0;0;0;0;0;0;0;0;0;4
0,207708937;571;14;2018;urban;0,333333333;0;0;0;0;0;0;0;0;0;4
0,207708937;571;15;2018;urban;0,25;0;0;0;0;0;0;0;0;0;4
0,207708937;571;16;2018;urban;0,5;0;0;0;0;0;0;0;0;0;4
0,207708937;571;17;2018;urban;0,5;0;0;0;0;0;0;0;0;0;4
0,207708937;571;18;2018;urban;0,2;0;1;0;0;0;0;0;0;0;4
0,207708937;571;19;2018;urban;1;0;0;0;0;0;0;0;0;0;4
0,207708937;571;20;2018;urban;0,25;0;1;0;0;0;0;0;0;0;4
0,207708937;571;21;2018;urban;0,166666667;0;0;0;0;0;0;0;0;0;4
0,207708937;571;22;2018;urban;0,142857143;0;0;0;0;0;0;0;0;0;4
0,207708937;571;23;2018;urban;0,5;0;1;0;0;0;0;0;0;0;4
0,207708937;571;24;2018;urban;0,5;0;0;0;0;0;0;0;0;0;4
0,207708937;571;25;2018;urban;0,25;0;0;0;0;0;0;0;0;0;4
0,207708937;571;26;2018;urban;0,4;0;0;0;0;0;0;0;1;0;4
0,46143105;572;1;2018;rural;0,25;0;0;1;1;0;0;0;1;0;1
0,46143105;572;2;2018;rural;0,222222222;0;1;0;0;0;0;0;1;0;4
0,46143105;572;3;2018;rural;0,333333333;0;0;0;0;0;0;0;1;0;4
0,46143105;572;4;2018;rural;0,2;0;0;1;0;0;0;0;0;0;4
0,46143105;572;5;2018;rural;0,166666667;0;0;0;0;0;0;0;1;0;4
0,46143105;572;6;2018;rural;0,25;0;0;0;0;0;0;0;0;0;4
0,46143105;572;7;2018;rural;0,5;0;0;1;0;0;0;0;0;0;4
0,46143105;572;8;2018;rural;0,4;0;0;0;0;0;0;0;0;0;4
0,46143105;572;9;2018;rural;0,5;0;0;0;0;0;0;0;0;0;4
0,46143105;572;10;2018;rural;0,25;0;1;0;0;0;0;0;0;0;4
0,46143105;572;11;2018;rural;1;0;0;0;0;0;0;0;1;0;4
0,46143105;572;12;2018;rural;0,333333333;0;0;1;0;0;0;0;0;0;4
0,46143105;572;13;2018;rural;1;0;0;1;1;0;0;0;0;0;4
0,46143105;572;14;2018;rural;0,333333333;0;0;1;0;0;0;0;0;0;4
0,46143105;572;15;2018;rural;0,25;0;0;0;0;0;0;0;0;0;4
0,46143105;572;19;2018;rural;0,5;0;0;0;0;0;0;0;0;0;4
0,46143105;572;20;2018;rural;0,25;0;1;0;0;0;0;0;1;0;4
0,46143105;572;21;2018;rural;0,25;0;0;1;0;0;0;0;0;0;4
0,46143105;572;22;2018;rural;0,333333333;0;1;1;0;0;0;0;0;1;4
0,46143105;572;23;2018;rural;0,222222222;0;1;0;0;0;0;0;0;1;4
0,46143105;572;24;2018;rural;0,142857143;0;0;0;0;0;0;0;0;1;4
0,46143105;572;25;2018;rural;0,333333333;0;0;1;0;0;0;0;0;0;4
0,46143105;572;26;2018;rural;0,285714286;0;0;1;0;0;0;0;0;0;4
0,530592912;573;1;2018;rural;0,5;0;0;1;0;0;0;0;0;0;4
0,530592912;573;2;2018;rural;0,5;0;1;0;0;0;0;0;0;0;4
0,530592912;573;4;2018;rural;0,5;0;1;0;0;0;0;0;0;0;4
0,530592912;573;5;2018;rural;0,666666667;0;1;1;0;0;0;0;0;0;4
0,530592912;573;7;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,530592912;573;8;2018;rural;0,222222222;0;1;1;0;0;0;0;0;0;4
0,530592912;573;9;2018;rural;0,5;0;0;0;0;0;0;0;0;0;4
0,530592912;573;11;2018;rural;0,5;0;0;0;0;0;0;0;0;0;4
0,530592912;573;12;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,530592912;573;13;2018;rural;0,5;0;0;0;0;0;0;0;0;0;4
0,530592912;573;14;2018;rural;0,142857143;0;1;1;0;0;0;0;0;0;4
0,530592912;573;15;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,530592912;573;16;2018;rural;0,5;0;0;0;0;0;0;0;1;0;4
0,530592912;573;17;2018;rural;0,333333333;0;0;0;0;0;0;0;1;0;4
0,530592912;573;18;2018;rural;0,5;0;0;0;0;0;0;0;0;0;4
0,530592912;573;19;2018;rural;0,5;0;1;0;0;0;0;0;0;0;4
0,530592912;573;20;2018;rural;0,2;0;0;0;0;0;0;0;0;0;4
0,530592912;573;22;2018;rural;0,2;0;0;0;0;0;0;0;0;0;4
0,530592912;573;23;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,530592912;573;24;2018;rural;0,25;0;0;0;0;0;0;0;0;0;4
0,530592912;573;25;2018;rural;0,25;0;0;0;0;0;0;0;0;0;4
0,530592912;573;26;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,380550514;574;1;2018;rural;0,2;0;0;0;0;0;0;0;0;0;4
0,380550514;574;2;2018;rural;0,2;0;0;0;0;0;0;0;0;0;4
0,380550514;574;4;2018;rural;0,333333333;0;1;1;1;0;1;0;0;0;4
0,380550514;574;6;2018;rural;0,1;0;0;0;0;0;0;0;0;0;4
0,380550514;574;10;2018;rural;0,2;0;1;0;0;0;0;0;0;0;4
0,380550514;574;11;2018;rural;0,285714286;0;1;1;1;0;0;0;1;0;4
0,380550514;574;12;2018;rural;0,25;0;0;0;0;0;0;0;0;0;4
0,380550514;574;13;2018;rural;0,25;0;0;0;0;0;0;0;0;0;4
0,380550514;574;14;2018;rural;0,166666667;0;0;0;0;0;0;0;0;0;4
0,380550514;574;15;2018;rural;0,2;0;0;0;0;0;0;0;0;0;4
0,380550514;574;16;2018;rural;0,166666667;0;0;0;0;0;0;0;0;0;4
0,380550514;574;17;2018;rural;0,142857143;0;0;0;0;0;0;0;0;0;4
0,380550514;574;18;2018;rural;0,125;0;0;1;0;0;0;0;0;0;4
0,380550514;574;19;2018;rural;0,2;0;0;0;0;0;0;0;0;0;4
0,380550514;574;21;2018;rural;0,166666667;0;0;0;0;0;0;0;0;0;4
0,380550514;574;22;2018;rural;0,25;0;0;0;0;0;0;0;0;0;4
0,380550514;574;23;2018;rural;0,2;0;0;0;0;0;0;0;0;0;4
0,380550514;574;24;2018;rural;0,5;0;0;0;0;0;0;0;0;0;4
0,380550514;574;26;2018;rural;0,363636364;0;0;0;0;0;0;0;0;0;4
0,262824998;575;1;2018;rural;0,25;0;0;0;0;0;0;0;0;0;4
0,262824998;575;2;2018;rural;0,166666667;0;0;0;0;0;0;0;0;0;4
0,262824998;575;4;2018;rural;0,2;0;0;1;0;0;0;0;0;0;4
0,262824998;575;5;2018;rural;0,25;0;0;0;0;0;0;0;0;0;4
0,262824998;575;6;2018;rural;0,285714286;0;0;0;0;0;0;0;0;0;4
0,262824998;575;7;2018;rural;0,25;0;0;0;0;0;0;0;0;0;4
0,262824998;575;8;2018;rural;0,8;0;0;0;0;0;0;0;0;0;4
0,262824998;575;11;2018;rural;0,142857143;0;0;0;0;0;0;0;0;0;4
0,262824998;575;13;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,262824998;575;14;2018;rural;0,5;0;0;0;0;0;0;0;0;0;4
0,262824998;575;15;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,262824998;575;16;2018;rural;0,285714286;0;0;0;0;0;0;0;0;0;4
0,262824998;575;17;2018;rural;0,2;0;0;0;0;0;0;0;0;0;4
0,262824998;575;18;2018;rural;0,333333333;0;0;1;0;0;0;0;0;0;4
0,262824998;575;19;2018;rural;0,5;0;0;0;0;0;0;0;0;0;4
0,262824998;575;21;2018;rural;0,285714286;0;0;0;0;0;0;0;0;0;4
0,262824998;575;22;2018;rural;0,5;0;0;0;0;0;0;0;0;0;4
0,262824998;575;23;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,262824998;575;25;2018;rural;0,142857143;0;1;0;0;0;0;0;0;0;4
0,262824998;575;26;2018;rural;0,125;0;0;1;0;0;0;0;0;0;4
0,458172931;576;1;2018;rural;0,166666667;0;0;0;0;0;0;0;0;0;4
0,458172931;576;2;2018;rural;0,25;0;0;0;0;0;0;0;0;0;1
0,458172931;576;3;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;1
0,458172931;576;4;2018;rural;0,25;0;1;0;0;0;0;0;0;0;1
0,458172931;576;5;2018;rural;0,142857143;0;1;1;0;0;0;0;1;0;1
0,458172931;576;6;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;1
0,458172931;576;7;2018;rural;0,5;0;1;0;0;0;0;0;1;0;4
0,458172931;576;8;2018;rural;0,2;0;1;1;0;0;0;0;0;0;4
0,458172931;576;9;2018;rural;0,5;0;0;0;0;0;0;0;0;0;4
0,458172931;576;12;2018;rural;0,166666667;0;0;0;0;0;0;0;0;1;4
0,458172931;576;13;2018;rural;0,166666667;0;0;0;0;0;0;0;0;0;4
0,458172931;576;14;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,458172931;576;16;2018;rural;1;0;0;0;0;0;0;0;0;0;4
0,458172931;576;17;2018;rural;0,2;0;0;0;0;0;0;0;0;0;4
0,458172931;576;21;2018;rural;0,166666667;0;0;0;0;0;0;0;0;0;1
0,458172931;576;23;2018;rural;0,2;0;0;1;0;0;0;0;0;0;4
0,458172931;576;24;2018;rural;1;0;0;1;0;0;0;0;0;0;4
0,458172931;576;25;2018;rural;0,25;0;0;1;0;0;0;0;0;0;4
0,458172931;576;26;2018;rural;0,5;0;0;0;0;0;0;0;0;0;4
0,376504636;577;1;2018;rural;0,166666667;0;1;0;0;0;0;0;0;0;4
0,376504636;577;2;2018;rural;0,25;0;0;0;0;0;0;0;0;0;4
0,376504636;577;3;2018;rural;0,5;0;0;0;0;0;0;0;0;1;1
0,376504636;577;6;2018;rural;0,2;0;0;0;0;0;0;0;0;1;1
0,376504636;577;7;2018;rural;0,166666667;0;0;1;0;0;0;0;0;0;4
0,376504636;577;8;2018;rural;0,2;0;0;1;0;0;0;0;0;0;4
0,376504636;577;9;2018;rural;0,25;0;0;1;0;0;0;0;0;0;4
0,376504636;577;10;2018;rural;0,5;0;0;0;0;0;0;0;0;0;4
0,376504636;577;11;2018;rural;0,166666667;0;0;0;0;0;0;0;0;0;4
0,376504636;577;12;2018;rural;0,5;0;0;0;0;0;0;0;0;0;4
0,376504636;577;13;2018;rural;0,333333333;0;1;0;0;0;0;0;0;0;4
0,376504636;577;14;2018;rural;0,2;0;1;1;0;0;0;0;0;0;4
0,376504636;577;15;2018;rural;0,142857143;0;0;0;0;0;0;0;0;0;4
0,376504636;577;16;2018;rural;0,4;0;0;0;0;0;0;0;0;0;4
0,376504636;577;17;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,376504636;577;18;2018;rural;0,4;0;0;0;0;0;0;0;0;0;4
0,376504636;577;19;2018;rural;0,25;0;0;1;0;0;0;0;0;0;4
0,376504636;577;20;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,376504636;577;21;2018;rural;0,5;0;0;0;0;0;0;0;0;1;1
0,376504636;577;24;2018;rural;1;0;0;0;0;0;0;0;1;1;1
0,376504636;577;25;2018;rural;0,285714286;0;1;1;0;0;1;0;1;0;4
0,376504636;577;26;2018;rural;0,25;0;0;0;0;0;0;0;0;1;4
0,579548568;578;1;2018;rural;0,2;0;1;0;0;0;0;0;0;0;4
0,579548568;578;3;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,579548568;578;4;2018;rural;0,1;0;0;0;0;0;0;0;1;1;1
0,579548568;578;5;2018;rural;0,333333333;0;0;0;0;0;0;0;1;1;4
0,579548568;578;6;2018;rural;0,285714286;0;0;0;0;0;0;0;1;1;1
0,579548568;578;7;2018;rural;0,25;0;1;0;0;0;0;0;0;0;1
0,579548568;578;8;2018;rural;0,4;0;0;0;0;0;0;0;0;0;4
0,579548568;578;9;2018;rural;0,333333333;0;0;0;0;0;0;0;1;1;4
0,579548568;578;11;2018;rural;0,125;0;0;0;0;0;0;0;0;0;4
0,579548568;578;12;2018;rural;0,181818182;0;0;1;0;0;0;0;1;1;1
0,579548568;578;15;2018;rural;0,25;0;0;0;0;0;0;0;0;0;4
0,579548568;578;18;2018;rural;0,25;0;0;0;0;0;0;0;0;0;4
0,579548568;578;21;2018;rural;0,125;0;0;0;0;0;0;0;0;0;4
0,579548568;578;22;2018;rural;0,428571429;0;0;0;0;0;0;0;0;1;4
0,579548568;578;23;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,579548568;578;25;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,579548568;578;26;2018;rural;0,2;0;1;0;0;0;0;0;0;0;4
0,465867887;579;1;2018;rural;0,142857143;0;0;0;0;0;0;0;0;0;4
0,465867887;579;2;2018;rural;0,25;0;1;0;0;0;0;0;0;0;4
0,465867887;579;3;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,465867887;579;4;2018;rural;0,25;0;0;0;0;0;0;0;0;0;4
0,465867887;579;5;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,465867887;579;6;2018;rural;0,375;0;0;0;0;0;0;0;0;0;4
0,465867887;579;7;2018;rural;0,142857143;0;0;0;0;0;0;0;0;0;4
0,465867887;579;8;2018;rural;0,125;0;0;0;0;0;0;0;0;0;4
0,465867887;579;9;2018;rural;0,5;0;0;0;0;0;0;0;0;0;4
0,465867887;579;11;2018;rural;0,2;0;0;0;0;0;0;0;0;0;4
0,465867887;579;12;2018;rural;0,111111111;0;0;0;0;0;0;0;0;0;4
0,465867887;579;13;2018;rural;0,285714286;0;1;0;0;0;0;0;0;0;4
0,465867887;579;14;2018;rural;0,333333333;0;1;0;0;0;0;0;0;0;4
0,465867887;579;16;2018;rural;0,142857143;0;0;1;0;0;0;0;0;0;4
0,465867887;579;17;2018;rural;0,333333333;0;0;0;0;0;0;0;0;1;4
0,465867887;579;18;2018;rural;0,166666667;0;0;0;0;0;0;0;0;0;4
0,465867887;579;19;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,465867887;579;20;2018;rural;0,25;0;1;0;0;0;0;0;0;0;4
0,465867887;579;23;2018;rural;0,142857143;0;0;0;0;0;0;0;0;1;4
0,465867887;579;24;2018;rural;0,5;0;0;0;0;0;0;0;0;0;4
0,465867887;579;25;2018;rural;0,222222222;0;1;0;0;0;0;0;0;1;4
0,465867887;579;26;2018;rural;0,333333333;0;0;1;0;0;0;0;0;0;4
0,652845289;580;1;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,652845289;580;2;2018;rural;0,166666667;0;0;0;0;0;0;0;0;0;4
0,652845289;580;3;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,652845289;580;8;2018;rural;0,2;0;0;0;0;0;0;0;0;0;4
0,652845289;580;9;2018;rural;0,333333333;0;1;1;0;0;0;0;0;1;4
0,652845289;580;10;2018;rural;0,25;0;0;0;0;0;0;0;0;0;4
0,652845289;580;11;2018;rural;1;0;0;0;0;0;0;0;0;0;4
0,652845289;580;16;2018;rural;0,2;0;1;0;0;0;0;0;0;0;4
0,652845289;580;17;2018;rural;0,166666667;0;0;0;0;0;0;0;0;0;4
0,652845289;580;18;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,652845289;580;20;2018;rural;0,166666667;0;0;0;0;0;0;0;0;0;4
0,652845289;580;21;2018;rural;0,166666667;0;1;0;0;0;0;0;0;0;4
0,652845289;580;22;2018;rural;0,25;0;0;0;0;0;0;0;0;0;4
0,652845289;580;23;2018;rural;0,5;0;0;0;0;0;0;0;0;0;4
0,652845289;580;26;2018;rural;0,142857143;0;1;1;0;0;0;0;0;0;4
0,402980564;583;1;2018;rural;0,166666667;0;0;0;0;0;0;0;1;0;4
0,402980564;583;3;2018;rural;0,142857143;0;0;0;0;0;0;0;0;0;4
0,402980564;583;4;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,402980564;583;5;2018;rural;1;0;0;0;0;0;0;0;1;0;4
0,402980564;583;8;2018;rural;0,5;0;1;0;0;0;0;0;1;0;4
0,402980564;583;9;2018;rural;0,2;0;0;1;0;0;0;0;1;0;4
0,402980564;583;10;2018;rural;0,333333333;0;1;1;1;0;0;0;1;0;4
0,402980564;583;11;2018;rural;0,5;0;0;0;0;0;0;0;1;0;4
0,402980564;583;12;2018;rural;0,5;0;1;0;0;0;0;0;1;0;4
0,402980564;583;13;2018;rural;0,333333333;0;0;0;0;0;0;0;1;0;4
0,402980564;583;16;2018;rural;0,4;0;1;1;0;0;0;0;1;0;4
0,402980564;583;17;2018;rural;0,25;0;1;0;0;0;0;0;1;0;4
0,402980564;583;18;2018;rural;0,2;0;1;0;0;0;0;0;1;0;4
0,402980564;583;22;2018;rural;0,2;0;0;0;0;0;0;0;0;0;4
0,402980564;583;23;2018;rural;0,142857143;0;0;0;0;0;0;0;0;0;4
0,402980564;583;24;2018;rural;0,2;0;0;0;0;0;0;0;0;0;4
0,402980564;583;25;2018;rural;0,25;0;0;0;0;0;0;0;0;0;4
0,402980564;583;26;2018;rural;1;0;1;1;0;0;1;0;1;0;4
0,431717895;585;1;2018;rural;0,25;0;0;1;0;0;0;0;0;0;4
0,431717895;585;2;2018;rural;0,333333333;0;0;1;0;0;0;0;0;0;4
0,431717895;585;4;2018;rural;0,5;0;0;0;0;0;0;0;0;0;4
0,431717895;585;5;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,431717895;585;7;2018;rural;1;0;0;0;0;0;0;0;0;0;4
